PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,GroupId,GroupSize,is_alone,Cabin_side,Cabin_deck_grouped,Cabin_num,LastName,spend_money
5960_02,Europa,False,TRAPPIST-1e,29.0,False,3215.0,1211.0,4.0,7.0,417.0,True,5960,3,False,S,Other,222.0,Dister,4854.0
5960_03,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,5960,3,False,S,Other,222.0,Dister,0.0
5963_01,Mars,False,55 Cancri e,23.0,False,112.0,1184.0,143.0,2.0,585.0,False,5963,1,True,P,F,1228.0,Bane,2026.0
5965_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,40.0,689.0,0.0,79.0,True,5965,1,True,P,G,964.0,Beckerson,808.0
5967_01,Earth,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,5967,3,False,P,G,965.0,Duranks,0.0
5967_02,Earth,False,TRAPPIST-1e,38.0,False,0.0,784.0,0.0,0.0,0.0,True,5967,3,False,P,G,965.0,Duranks,784.0
5967_03,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,5967,3,False,P,G,965.0,Duranks,0.0
5968_01,Earth,False,TRAPPIST-1e,24.0,False,17.0,0.0,0.0,49.0,867.0,False,5968,1,True,P,F,1229.0,Dayers,933.0
5969_01,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,5969,3,False,S,G,972.0,Reenez,0.0
5969_02,Earth,False,55 Cancri e,37.0,False,0.0,698.0,0.0,140.7209437809496,6.0,False,5969,3,False,S,F,1137.0,Reenez,2297.552279928365
5969_03,Earth,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,5969,3,False,S,G,972.0,Reenez,0.0
5970_01,Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,5970,1,True,S,Other,229.0,,0.0
5971_01,Mars,False,TRAPPIST-1e,47.0,False,448.0,0.0,891.0,0.0,235.0,False,5971,1,True,P,F,1230.0,Kinad,1574.0
5972_01,Earth,False,TRAPPIST-1e,34.0,False,0.0,11.0,610.0,591.0,769.0,True,5972,1,True,S,F,1138.0,Kiddley,1981.0
5973_01,Mars,False,TRAPPIST-1e,43.0,False,1086.0,4.0,202.0,401.0,0.0,False,5973,1,True,S,F,1139.0,,1693.0
5974_01,Mars,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,5974,1,True,P,Other,186.0,Manda,0.0
5975_01,Europa,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,5975,1,True,P,Other,380.0,Sageng,0.0
5976_01,Mars,False,TRAPPIST-1e,33.0,False,3090.0,0.0,808.0,0.0,0.0,False,5976,1,True,S,Other,182.0,Mane,3898.0
5977_01,Europa,False,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,5977,4,False,S,Other,230.0,Inesely,0.0
5977_02,Europa,False,55 Cancri e,57.0,False,200.0,9.0,0.0,848.882070949185,24133.0,False,5977,4,False,S,Other,230.0,,2297.552279928365
5977_03,Europa,False,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,5977,4,False,S,Other,230.0,Inesely,0.0
5977_04,Europa,False,TRAPPIST-1e,46.0,False,0.0,3259.0,761.0,4423.0,0.0,False,5977,4,False,S,Other,230.0,Porkilte,8443.0
5980_01,Europa,False,55 Cancri e,19.0,False,0.0,1466.6740031897928,0.0,2.0,9.0,True,5980,1,True,S,Other,223.0,Trallect,2297.552279928365
5981_01,Mars,False,TRAPPIST-1e,27.0,False,441.0,0.0,397.0,471.0,0.0,False,5981,3,False,S,F,1140.0,Quart,1309.0
5981_02,Mars,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,5981,3,False,S,F,1140.0,Quart,0.0
5981_03,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,5981,3,False,S,F,1140.0,Quart,0.0
5983_01,Mars,False,TRAPPIST-1e,25.0,True,1442.0,0.0,0.0,0.0,13.0,False,5983,2,False,P,F,1233.0,Knike,1455.0
5983_02,Mars,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,True,5983,2,False,P,F,1233.0,Knike,0.0
5984_01,Mars,False,PSO J318.5-22,38.0,False,1208.0,0.0,13.0,38.0,0.0,True,5984,2,False,P,Other,187.0,Kin,1259.0
5984_02,Mars,False,TRAPPIST-1e,24.0,False,555.0,0.0,618.0,0.0,0.0,False,5984,2,False,P,Other,381.0,Kin,1173.0
5985_01,Earth,False,TRAPPIST-1e,24.0,False,276.0,0.0,0.0,0.0,489.0,True,5985,1,True,P,F,1234.0,Wooterston,765.0
5986_01,Europa,1.0,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,5986,1,True,P,Other,188.0,Flesping,0.0
5987_01,Earth,False,TRAPPIST-1e,29.0,False,0.0,5.0,6.0,0.0,139.63432400932402,True,5987,1,True,S,G,973.0,Stannondez,2297.552279928365
5988_01,Mars,False,55 Cancri e,44.0,False,2956.0,0.0,10.0,12.0,692.0,False,5988,1,True,P,F,1235.0,Curle,3670.0
5989_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,274.05198511166253,703.0,0.0,False,5989,1,True,S,F,1141.0,Holcompton,2297.552279928365
5990_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,5990,1,True,S,G,974.0,Castannison,0.0
5991_01,Europa,False,55 Cancri e,26.0,False,0.0,9641.0,51.0,224.0,2428.0,True,5991,1,True,S,Other,224.0,Cralinal,12344.0
5992_01,Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,True,5992,1,True,S,G,975.0,Bowenasey,0.0
5993_01,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,5993,1,True,S,Other,394.0,Jaf,0.0
5994_01,Earth,False,55 Cancri e,23.0,False,94.0,132.0,0.0,967.0,5.0,False,5994,1,True,P,F,1236.0,Kerristicey,1198.0
5995_01,Earth,True,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,True,5995,1,True,P,G,967.0,Burtiz,0.0
5998_01,Earth,False,TRAPPIST-1e,30.0,False,477.0,0.0,8.0,0.0,323.0,True,5998,1,True,S,G,977.0,Haydenzier,808.0
5999_01,Earth,False,TRAPPIST-1e,32.0,False,0.0,104.0,2.0,0.0,801.0,True,5999,1,True,P,G,968.0,Hermane,907.0
6000_01,Mars,False,TRAPPIST-1e,19.0,False,781.0,0.0,295.0,613.0,0.0,False,6000,2,False,P,F,189.0,Bart,1689.0
6000_02,Mars,False,TRAPPIST-1e,41.0,False,1.0,0.0,808.0,0.0,0.0,False,6000,2,False,P,Other,189.0,Bart,809.0
6001_01,Earth,True,TRAPPIST-1e,50.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6001,1,True,P,G,969.0,Coolez,0.0
6003_01,Earth,False,TRAPPIST-1e,36.0,False,9.0,247.0,0.0,482.0,16.0,False,6003,1,True,P,G,970.0,Spencervan,754.0
6004_01,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,6004,1,True,S,F,1143.0,Meate,0.0
6006_01,Europa,False,55 Cancri e,45.0,True,1017.0,3863.0,0.0,601.0,3999.0,False,6006,2,False,P,Other,190.0,Monpreery,9480.0
6006_02,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,6006,2,False,P,Other,190.0,Monpreery,0.0
6007_01,Earth,True,TRAPPIST-1e,44.0,False,0.0,0.0,1.3360121633362294,0.0,0.0,True,6007,1,True,P,G,971.0,Kochroeders,0.0
6008_01,Earth,False,PSO J318.5-22,24.0,0.0,0.0,73.0,617.0,0.0,0.0,True,6008,1,True,P,F,1238.0,Cookson,690.0
6010_01,Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,6010,1,True,S,G,979.0,Harley,0.0
6011_01,Earth,False,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,1989.0,18.0,False,6011,1,True,P,F,1239.0,Hoodgers,2007.0
6014_01,Earth,False,TRAPPIST-1e,13.0,False,28.0,396.0,367.0,0.0,0.0,False,6014,1,True,S,Other,395.0,Hurchrisong,791.0
6015_01,Europa,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,6015,2,False,S,Other,231.0,Demansty,0.0
6015_02,Europa,False,55 Cancri e,25.0,False,140.0,4451.0,0.0,0.0,2050.0,True,6015,2,False,S,Other,231.0,Demansty,6641.0
6016_01,Earth,False,TRAPPIST-1e,24.0,False,718.0,0.0,265.0,302.0,384.0,False,6016,2,False,P,Other,383.0,Gardonadox,1669.0
6016_02,Earth,False,TRAPPIST-1e,20.0,False,3.0,0.0,0.0,806.0,0.0,False,6016,2,False,P,G,973.0,Gardonadox,809.0
6017_01,Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,6017,2,False,S,F,1144.0,Manie,0.0
6017_02,Mars,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,6017,2,False,S,F,1144.0,Manie,0.0
6019_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,839.0,0.0,36.0,5.0,True,6019,1,True,S,F,1145.0,Tersimpson,880.0
6020_01,Earth,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,False,6020,7,False,P,G,974.0,Hanner,0.0
6020_02,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,6020,7,False,P,G,974.0,Hanner,0.0
6020_03,Earth,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,False,6020,7,False,P,G,974.0,Hanner,0.0
6020_04,Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,False,6020,7,False,P,G,974.0,Hanner,0.0
6020_05,Earth,False,55 Cancri e,34.0,False,0.0,968.0,273.0,140.7209437809496,283.0,False,6020,7,False,P,F,1242.0,Hanner,2297.552279928365
6020_06,Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,False,6020,7,False,P,G,974.0,Hanner,0.0
6020_07,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,139.63432400932402,False,6020,7,False,P,G,974.0,Hanner,0.0
6022_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,14.0,631.0,False,6022,1,True,P,F,1243.0,,645.0
6024_01,Earth,True,PSO J318.5-22,16.0,False,0.0,144.48578095376988,0.0,0.0,0.0,True,6024,1,True,P,G,975.0,Fowlaney,0.0
6025_01,Earth,False,TRAPPIST-1e,42.0,False,0.0,420.0,0.0,1.0,175.0,False,6025,1,True,P,F,1245.0,Hales,596.0
6026_01,Mars,False,TRAPPIST-1e,41.0,False,982.0,64.0,380.0,0.0,0.0,True,6026,1,True,P,F,1246.0,Prie,1426.0
6027_01,Europa,False,TRAPPIST-1e,36.0,False,0.0,1828.0,9058.0,1.0,2.0,True,6027,1,True,S,Other,232.0,Coweboded,10889.0
6028_01,Europa,False,55 Cancri e,27.0,False,0.0,1801.0,0.0,304.0,1393.0,False,6028,5,False,P,Other,57.0,Preeldy,3498.0
6028_02,Europa,False,TRAPPIST-1e,32.0,True,0.0,792.0,0.0,1.0,1335.0,False,6028,5,False,P,Other,57.0,Preeldy,2128.0
6028_03,Europa,False,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,6028,5,False,P,Other,57.0,Preeldy,0.0
6028_04,Europa,False,TRAPPIST-1e,26.0,True,0.0,3638.0,0.0,1043.0,0.0,True,6028,5,False,P,Other,57.0,Preeldy,4681.0
6028_05,Europa,False,TRAPPIST-1e,28.0,False,0.0,6921.0,0.0,29.0,45.0,True,6028,5,False,P,Other,57.0,Preeldy,6995.0
6029_01,Earth,False,TRAPPIST-1e,25.0,False,0.0,30.0,20.0,0.0,941.0,False,6029,1,True,S,Other,396.0,Balderts,991.0
6030_01,Earth,False,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,True,6030,7,False,S,G,981.0,Ellson,0.0
6030_02,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,6030,7,False,S,G,981.0,Steinardson,0.0
6030_03,Earth,False,TRAPPIST-1e,13.0,False,852.0,147.0,7.0,0.0,1.0,True,6030,7,False,S,G,981.0,Ellson,1007.0
6030_04,Earth,False,TRAPPIST-1e,30.0,False,0.0,0.0,47.0,703.0,4.0,True,6030,7,False,S,G,981.0,Steinardson,754.0
6030_05,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,1.3360121633362294,0.0,0.0,True,6030,7,False,S,G,981.0,Ellson,0.0
6030_06,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,6030,7,False,S,G,981.0,Ellson,0.0
6030_07,Earth,False,TRAPPIST-1e,49.0,False,0.0,144.48578095376988,0.0,0.0,0.0,True,6030,7,False,S,G,981.0,Ellson,2297.552279928365
6031_01,Earth,False,TRAPPIST-1e,52.0,False,0.0,645.0,0.0,0.0,395.0,True,6031,1,True,S,F,1146.0,Alshipson,1040.0
6032_01,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,6032,3,False,S,G,982.0,Haynardy,0.0
6032_02,Earth,False,TRAPPIST-1e,40.0,False,521.0,4.0,53.0,70.0,141.0,False,6032,3,False,S,Other,397.0,Mcdowns,789.0
6032_03,Earth,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,6032,3,False,S,G,982.0,Hurchez,0.0
6033_01,Mars,False,TRAPPIST-1e,32.0,False,158.0,0.0,139.0,752.0,0.0,False,6033,2,False,P,Other,384.0,Bancy,1049.0
6033_02,Mars,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,6033,2,False,P,F,1247.0,Bancy,0.0
6034_01,Mars,False,PSO J318.5-22,26.0,False,2042.0,0.0,2387.0,10.0,0.0,True,6034,3,False,P,Other,385.0,Pette,4439.0
6034_02,Mars,True,PSO J318.5-22,31.0,False,0.0,0.0,0.0,0.0,0.0,False,6034,3,False,P,Other,385.0,Pette,0.0
6034_03,Mars,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,True,6034,3,False,P,Other,385.0,Pette,0.0
6035_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,1.0,827.0,True,6035,2,False,P,Other,386.0,Morsentley,828.0
6035_02,Earth,1.0,TRAPPIST-1e,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6035,2,False,P,G,976.0,Morsentley,0.0
6036_01,Europa,False,TRAPPIST-1e,44.0,False,0.0,1289.0,1224.0,514.0,1674.0,True,6036,3,False,S,Other,225.0,Stpingepid,4701.0
6036_02,Europa,False,TRAPPIST-1e,15.0,False,0.0,677.0,0.0,179.0,3186.0,True,6036,3,False,S,Other,225.0,Stpingepid,4042.0
6036_03,Europa,False,TRAPPIST-1e,27.0,False,0.0,1857.0,0.0,778.0,587.0,True,6036,3,False,S,Other,225.0,Stpingepid,3222.0
6038_01,Mars,False,TRAPPIST-1e,22.0,False,2413.0,0.0,53.0,1.0,0.0,False,6038,1,True,S,F,1147.0,Apple,2467.0
6039_01,Earth,1.0,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,6039,2,False,S,G,983.0,,0.0
6039_02,Earth,False,TRAPPIST-1e,32.0,False,3.0,0.0,0.0,0.0,757.0,False,6039,2,False,S,F,1148.0,Powery,760.0
6040_01,Earth,False,TRAPPIST-1e,16.0,False,805.0,4.0,0.0,0.0,0.0,True,6040,1,True,S,G,984.0,Sterreray,809.0
6041_01,Mars,False,TRAPPIST-1e,34.0,False,419.0,0.0,15.0,0.0,0.0,False,6041,1,True,P,F,1248.0,Potie,434.0
6042_01,Mars,False,TRAPPIST-1e,32.0,False,1946.0,0.0,653.0,0.0,0.0,False,6042,1,True,P,F,1249.0,Bost,2599.0
6043_01,Earth,False,TRAPPIST-1e,28.0,False,0.0,292.0,1039.0,1.0,489.0,False,6043,1,True,P,G,978.0,Reilline,1821.0
6045_01,Europa,False,TRAPPIST-1e,27.0,False,0.0,21.0,0.0,8126.0,4.0,False,6045,1,True,S,Other,233.0,Matoltuble,8151.0
6047_01,Earth,False,PSO J318.5-22,35.0,False,508.0,0.0,0.0,57.0,243.0,True,6047,1,True,S,G,985.0,Russon,808.0
6048_01,Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,False,6048,1,True,S,F,124.0,Clake,0.0
6049_01,Earth,False,TRAPPIST-1e,24.0,False,178.0,0.0,235.0,0.0,396.0,True,6049,1,True,S,G,986.0,,809.0
6052_01,Earth,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,False,6052,1,True,P,G,980.0,Rushorney,0.0
6054_01,Mars,True,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6054,1,True,S,F,1151.0,Kie,0.0
6055_01,Europa,False,PSO J318.5-22,29.0,True,3.0,1849.0,0.0,3104.0,1652.0,False,6055,3,False,P,Other,185.0,Prefule,6608.0
6055_02,Europa,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,6055,3,False,P,Other,185.0,Prefule,0.0
6055_03,Europa,False,TRAPPIST-1e,20.0,False,1883.0,0.0,274.05198511166253,8810.0,0.0,False,6055,3,False,P,Other,185.0,Prefule,2297.552279928365
6058_01,Mars,False,55 Cancri e,18.0,False,2904.0,5.0,50.0,0.0,9.0,False,6058,1,True,P,F,1253.0,Ecart,2968.0
6059_01,Earth,False,TRAPPIST-1e,28.0,False,8.0,0.0,3949.0,0.0,9.0,True,6059,1,True,P,G,982.0,Rices,3966.0
6061_01,Earth,False,TRAPPIST-1e,18.0,False,33.0,0.0,455.0,167.0,48.0,True,6061,1,True,S,F,1153.0,Jacostaney,703.0
6062_01,Mars,False,TRAPPIST-1e,33.0,False,301.0,0.0,501.0,0.0,1013.0,False,6062,2,False,P,F,1254.0,Sesa,1815.0
6062_02,Mars,False,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,False,6062,2,False,P,Other,388.0,Sesa,0.0
6064_01,Europa,False,55 Cancri e,68.0,False,125.0,13437.0,0.0,22408.0,17.0,False,6064,1,True,P,Other,186.0,Radisiouss,35987.0
6065_01,Earth,False,TRAPPIST-1e,19.0,False,3.0,785.0,0.0,0.0,0.0,True,6065,1,True,S,Other,398.0,Rodricker,788.0
6066_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,357.0,2366.0,1612.0,2137.0,False,6066,3,False,S,Other,226.0,Mallisly,6472.0
6066_02,Europa,False,55 Cancri e,55.0,False,8142.0,8.0,0.0,1481.0,0.0,False,6066,3,False,S,Other,226.0,Mallisly,9631.0
6066_03,Europa,1.0,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,6066,3,False,S,Other,226.0,Mallisly,0.0
6067_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,44.0,1721.0,False,6067,1,True,P,G,984.0,Perkinson,1765.0
6068_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,723.0,1.0,0.0,0.0,True,6068,1,True,S,F,1154.0,Kimons,724.0
6069_01,Mars,False,55 Cancri e,15.0,False,3811.0,0.0,109.0,236.0,0.0,False,6069,1,True,S,Other,185.0,Buthe,4156.0
6070_01,Mars,False,TRAPPIST-1e,49.0,False,2209.0,42.0,109.0,23.0,0.0,False,6070,1,True,S,Other,186.0,Fate,2383.0
6071_01,Earth,False,TRAPPIST-1e,33.0,False,41.0,417.0,0.0,42.0,308.0,True,6071,1,True,S,G,987.0,Delazarson,808.0
6073_01,Mars,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,6073,1,True,S,F,1156.0,Sau,0.0
6075_01,Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,6075,1,True,P,Other,206.0,Sofraten,0.0
6076_01,Earth,0.0,TRAPPIST-1e,18.0,False,14.0,2.0,144.0,610.0,0.0,True,6076,1,True,S,G,988.0,Cames,770.0
6077_01,Earth,True,TRAPPIST-1e,17.0,False,0.0,144.48578095376988,0.0,0.0,0.0,True,6077,1,True,P,G,985.0,Lewintos,0.0
6080_01,Earth,False,TRAPPIST-1e,39.0,False,657.0,225.0,0.0,140.7209437809496,0.0,True,6080,1,True,S,G,989.0,Stephendsey,2297.552279928365
6082_01,Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,False,6082,1,True,P,G,987.0,Carpennels,0.0
6085_01,Earth,False,TRAPPIST-1e,46.0,False,0.0,0.0,868.0,0.0,3.0,True,6085,1,True,P,F,1257.0,Gainney,871.0
6086_01,Europa,False,55 Cancri e,32.0,False,0.0,4176.0,0.0,183.0,6.0,True,6086,1,True,S,Other,72.0,Tairbatic,4365.0
6087_01,Earth,False,TRAPPIST-1e,19.0,False,605.0,0.0,24.0,1.0,86.0,False,6087,1,True,S,F,1160.0,Rodger,716.0
6090_01,Mars,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,6090,1,True,P,F,1259.0,Bra,0.0
6091_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,6091,2,False,P,G,988.0,Lynnerett,0.0
6091_02,Earth,False,TRAPPIST-1e,39.0,False,0.0,29.0,291.0,13.0,527.0,False,6091,2,False,P,F,1260.0,Lynnerett,860.0
6092_01,Earth,False,TRAPPIST-1e,16.0,0.0,0.0,0.0,641.0,33.0,29.0,True,6092,3,False,S,F,1161.0,Singtons,703.0
6092_02,Earth,True,PSO J318.5-22,7.0,False,0.0,0.0,0.0,0.0,0.0,True,6092,3,False,S,G,991.0,Singtons,0.0
6092_03,Earth,False,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,6092,3,False,S,G,991.0,Singtons,0.0
6094_01,Europa,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,6094,3,False,S,Other,227.0,Brathful,0.0
6094_02,Europa,True,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,6094,3,False,S,Other,227.0,Brathful,0.0
6094_03,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,6094,3,False,S,Other,227.0,Brathful,0.0
6095_01,Mars,False,TRAPPIST-1e,29.0,False,3564.0,0.0,802.0,0.0,0.0,False,6095,1,True,P,Other,192.0,Rapie,4366.0
6096_01,Mars,False,TRAPPIST-1e,41.0,False,239.0,1.0,1048.0,0.0,0.0,True,6096,3,False,S,F,1162.0,Wooes,1288.0
6096_02,Mars,False,TRAPPIST-1e,13.0,False,1119.0,11.0,1326.0,0.0,0.0,True,6096,3,False,S,F,1162.0,Wooes,2456.0
6096_03,Mars,False,TRAPPIST-1e,18.0,False,4397.0,610.0,1437.0,4.0,0.0,False,6096,3,False,S,F,1162.0,Wooes,6448.0
6098_01,Earth,False,55 Cancri e,27.0,False,0.0,0.0,0.0,2725.0,73.0,False,6098,1,True,S,F,1163.0,Contrevins,2798.0
6099_01,Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,6099,1,True,S,G,992.0,Jarvey,0.0
6101_01,Earth,False,55 Cancri e,24.0,False,13.0,0.0,2.0,673.0,3.0,False,6101,1,True,P,F,1261.0,Lambucketty,691.0
6102_01,Earth,False,PSO J318.5-22,26.0,False,104.0,0.0,0.0,280.0,216.0,False,6102,1,True,S,F,1165.0,Figuez,600.0
6103_01,Earth,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,True,6103,1,True,P,G,990.0,Hardsonerry,0.0
6105_01,Europa,False,TRAPPIST-1e,58.0,0.0,0.0,1012.0,0.0,1120.0,20.0,False,6105,1,True,S,Other,401.0,Hontichre,2152.0
6106_01,Europa,True,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,True,6106,1,True,S,Other,228.0,Calian,0.0
6107_01,Earth,False,55 Cancri e,18.0,False,0.0,0.0,0.0,63.0,525.0,True,6107,1,True,P,F,1263.0,Willangsey,588.0
6108_01,Earth,False,TRAPPIST-1e,13.0,False,206.0,28.0,0.0,1.0,629.0,False,6108,1,True,S,F,1166.0,,864.0
6109_01,Europa,False,TRAPPIST-1e,13.0,False,0.0,9.0,0.0,848.882070949185,5648.0,False,6109,2,False,P,Other,187.0,Inghtal,2297.552279928365
6109_02,Europa,True,TRAPPIST-1e,28.0,False,0.0,1466.6740031897928,0.0,0.0,0.0,True,6109,2,False,P,Other,187.0,Inghtal,0.0
6110_01,Earth,False,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,642.0,True,6110,1,True,P,Other,389.0,Warrishales,642.0
6111_01,Europa,True,TRAPPIST-1e,32.0,False,0.0,1466.6740031897928,0.0,0.0,0.0,True,6111,5,False,P,Other,58.0,Folumorly,0.0
6111_02,Europa,False,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,4588.0,0.0,False,6111,5,False,P,Other,58.0,Folumorly,4588.0
6111_03,Europa,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,6111,5,False,S,Other,58.0,Folumorly,0.0
6111_04,Europa,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,6111,5,False,P,Other,58.0,Folumorly,0.0
6111_05,Europa,False,TRAPPIST-1e,33.0,False,0.0,2110.0,0.0,773.0,10.0,True,6111,5,False,P,Other,58.0,Folumorly,2893.0
6112_01,Mars,True,TRAPPIST-1e,36.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6112,1,True,P,F,1264.0,Sad,0.0
6115_01,Mars,False,TRAPPIST-1e,50.0,False,513.0,0.0,0.0,764.0,21.0,False,6115,1,True,P,Other,390.0,Anpie,1298.0
6116_01,Mars,0.0,TRAPPIST-1e,28.0,False,828.0,0.0,72.0,6.0,0.0,False,6116,1,True,S,F,1167.0,Hart,906.0
6117_01,Europa,False,TRAPPIST-1e,56.0,False,679.0,1126.0,0.0,33.0,3230.0,False,6117,1,True,S,Other,234.0,Spassive,5068.0
6118_01,Mars,False,55 Cancri e,42.0,False,1156.0,0.0,1.0,305.0,0.0,False,6118,2,False,P,F,1266.0,Pité,1462.0
6118_02,Mars,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,False,6118,2,False,P,Other,391.0,Pité,0.0
6120_01,Earth,False,PSO J318.5-22,13.0,False,0.0,1180.0,0.0,140.7209437809496,0.0,True,6120,1,True,S,F,1169.0,Flynnis,2297.552279928365
6121_01,Europa,False,TRAPPIST-1e,28.0,False,0.0,4585.0,0.0,2.0,35.0,True,6121,2,False,S,Other,229.0,Presstic,4622.0
6121_02,Europa,False,TRAPPIST-1e,55.0,False,916.0,1056.0,0.0,1677.0,593.0,False,6121,2,False,S,Other,229.0,Presstic,4242.0
6122_01,Earth,False,55 Cancri e,36.0,False,0.0,0.0,700.0,0.0,0.0,True,6122,1,True,P,F,1267.0,Burnewman,700.0
6123_01,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,6123,1,True,P,F,1268.0,Ancy,0.0
6124_01,Earth,False,PSO J318.5-22,37.0,False,0.0,0.0,834.0,0.0,8.0,True,6124,1,True,P,G,991.0,Cofferson,842.0
